Unnamed: 0,Call Type,Caller Number,Call Time,Call Frequency Per Day,Call Frequency Per Week,Conversation
15343,Normal,+1-281-459-3128,15:37:10,1,12,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
15344,Spam,+1-346-876-7047,14:37:49,3,8,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****of OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
15345,Normal,+1-917-385-1560,17:10:34,5,10,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
15346,Spam,+1-656-411-9240,12:36:18,4,15,"Or Holy tones 4 ALL mobs direct u reply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :seized.co.up POBox365O4W45WQ 300p"
15347,Spam,+1-305-679-8526,10:23:55,4,8,network operator. The service is free. For T & C's visit 80488.biz
15348,Normal,+1-713-851-8120,15:07:58,4,9,It home by the way
15349,Normal,+1-407-272-3320,09:58:45,3,13,"Good evening Air, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &it;#&it;  charge. I felt it would be considerate of me to nag about something you give at great cost to yourself and that's why i didn speak up. I however am in a recession and wont be able to pay the charge this month hence my skin well ahead of month's end. An you please help. Thank you for everything."
15350,Normal,+1-786-463-4067,18:34:56,5,15,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
15351,Normal,+1-848-695-9465,07:36:15,3,11,Haven't heard anything and he's not answering my texts so I'm guessing he flared. That said the j is fantastic
15352,Normal,+1-917-707-5815,12:18:13,3,9,Pain the rights of a wife.dont demand it.i am trying as husband too.Gets see
15353,Normal,+1-848-909-1804,10:41:48,3,4,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
15354,Normal,+1-713-564-3981,12:32:46,4,10,"A cut thought for friendship: ""Its not necessary to share every secret with or close And, but whatever u shared should be true""...."
15355,Normal,+1-656-599-6957,12:22:16,3,15,In the end she might still vomit but its okay. Not everything will come out.
15356,Normal,+1-713-701-3186,12:19:09,3,12,You are gorgeous! keep those six humming :) thank you!
15357,Normal,+1-848-361-1821,15:04:45,3,14,I will be gentle princess! He will make sweet gentle love...
15358,Normal,+1-323-597-2411,12:54:25,1,3,Enjoy herself mr...
15359,Normal,+1-347-291-8884,17:11:07,2,7,Think I could stop by in like an hour or so? By roommate's looking to stock up for a trip
15360,Normal,+1-346-516-1113,15:55:19,2,15,May. Take a pick and send it to me.
15361,Normal,+1-551-482-2987,11:28:39,4,9,Gudnite....tc...practice going on
15362,Spam,+1-713-824-1943,07:04:30,4,8,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
15363,Normal,+1-346-658-9704,09:11:11,4,8,Jus finish blowing my hair. U finish dinner already?
15364,Normal,+1-917-325-6467,08:17:53,3,11,Yes sir. It’s time to get on board.
15365,Normal,+1-551-377-1282,15:06:21,3,15,Oh yeah clearly it's my fault
15366,Normal,+1-323-716-9259,13:56:44,5,12,So how many days since then?
15367,Normal,+1-347-569-7245,13:31:21,1,10,Mmm so mummy babe ... Vice jolt to the such.
15368,Normal,+1-678-758-1801,22:05:00,3,12,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao..."
15369,Spam,+1-689-658-6428,09:46:47,3,4,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
15370,Normal,+1-313-891-3098,17:25:35,1,12,Vol for real. The told my dad I have cancer
15371,Spam,+1-786-519-2124,10:52:01,3,15,you are cash-balance is currently 500 INR - to minimize or cash-in now send CASH to 86688 only 150p/mug. of: 08708800282 of/Suite342/Hands Now/W1J6HL
15372,Normal,+1-213-419-3932,07:32:29,4,10,Up... Now you not let...
15373,Normal,+1-678-484-2370,07:48:33,5,11,Hmm ill have to think about it... ok you're forgiven! =D
15374,Normal,+1-305-988-6252,11:08:51,2,8,Are you ok. That happen to behave like this
15375,Normal,+1-917-585-8372,07:20:46,5,6,"Right, see you in a bit"
15376,Normal,+1-848-421-6352,20:53:10,4,9,A very nice. . .be ready on thursday.
15377,Normal,+1-872-728-3163,16:55:46,5,10,"Babe, I need your advice"
15378,Normal,+1-570-881-1100,11:45:17,4,12,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
15379,Normal,+1-689-870-7071,11:42:48,5,5,This single single answers are we fighting? Plus i said am broke and you didnt reply
15380,Normal,+1-678-612-3191,12:57:18,2,11,"fyi I'm at usf now, swing by the room whenever"
15381,Scam,+1-682-489-2253,08:32:18,4,13,Congratulations U can claim 2 VIP row A Rickets 2 C You in concert in November or You gift guaranteed All 09061104276 to claim of&Is www.smack.net cost£3.max
15382,Normal,+1-937-632-3347,17:24:46,5,11,A it came a while ago
15383,Normal,+1-334-861-2522,12:13:54,4,5,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Want Met d Person Leading His Sg* MORAL: Even GOD An Track Jokes! of+of+of+of:)"
15384,Spam,+1-346-233-2931,16:53:46,3,14,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
15385,Normal,+1-570-501-9998,15:39:47,3,13,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*gains*... Reminding you were loved and send a naughty adoring kiss
15386,Normal,+1-848-482-3405,16:11:00,4,9,K c ü then.
15387,Normal,+1-614-233-6075,16:10:58,1,4,You want to go?
15388,Normal,+1-334-908-6086,09:08:03,5,14,Argh why the fuck is nobody in town ;_;
15389,Normal,+1-786-461-8121,08:33:54,4,5,Skin only war... :-) depends on which phone my father can get for...
15390,Normal,+1-470-638-9990,11:06:40,1,2,I'm at work. Please call
15391,Normal,+1-570-733-5650,16:18:41,3,4,I'm e person who's doing e sms survey...
15392,Normal,+1-570-745-8652,08:22:47,2,14,Funny dat's wat he told me. K for...
15393,Spam,+1-786-426-1329,17:03:12,2,2,To 1 POLYPHONIC tone 4 or mob every week! Must txt PT2 to 87575. st One FREE ! so get thin now and tell or friends. 150p/tone. 16 reply of into
15394,Normal,+1-657-833-2971,07:20:00,4,8,", of u dey.i paid 60,400thousad.i told  u would call ."
15395,Normal,+1-570-351-8486,16:36:29,1,5,No. Thank you. You've been wonderful
15396,Normal,+1-917-674-6156,18:35:35,3,13,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
15397,Normal,+1-347-499-9268,10:42:59,1,12,"Air, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &it;#&it;  from my dad. He however said he would make the rest available by mid feb. His amount is still quite short and i was hoping you would help. To have a good day. Abiola"
15398,Normal,+1-848-369-9703,16:45:27,4,13,Check wid correct spelling i.e. Sarcasm
15399,Normal,+1-570-873-3204,07:32:46,5,6,Must wait till end of march when el nine gets himself. Oh.
15400,Normal,+1-346-204-3617,11:01:38,5,6,"I had been hoping i would not have to send you this message. By rent is due and i dont have enough for it. By reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &it;#&it; . Is there a way i could get that from you, till mid march when i hope to pay back."
15401,Normal,+1-714-344-8259,17:04:53,5,12,You still coming tonight?
15402,Normal,+1-407-501-7052,19:39:22,3,12,Right it wasnt you who phoned it was someone with a number like yours!
15403,Scam,+1-917-663-7267,09:44:48,3,7,"Think your smart? In £200 this week in our weekly quit, text PLAY to 85222 now!T&Is WinnersClub of BOX 84, M26 3UZ. 16+. GBP1.50/week"
15404,Normal,+1-714-435-5543,15:50:33,3,14,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
15405,Normal,+1-313-389-1235,15:02:00,3,15,"Probably, want to pick up more?"
15406,Normal,+1-470-482-6282,16:17:02,4,4,Now are you holding up?
15407,Normal,+1-848-221-5785,08:59:10,2,10,Sorry sent blank mug again. Up but trying 2 do some serious studying now.
15408,Normal,+1-251-798-6904,20:09:27,4,11,Now will I creep on you now? ;_;
15409,Normal,+1-954-553-1334,07:01:46,5,8,Xy trying smth now. U eat already? We havent...
15410,Normal,+1-848-337-7164,10:10:01,3,4,Key you still want to go for yogasana? Oz if we end at line then can go bathe and had the steam bath
15411,Normal,+1-682-551-3559,12:58:06,2,15,Up but it's not giving me problems now so may i'll just leave it...
15412,Normal,+1-323-531-6831,15:42:46,1,12,Did u see what I posted on your Facebook?
15413,Normal,+1-614-847-5312,13:04:49,1,10,These are really fine. I was looking for such books. I would buy these two and also show me a good book on English Grammar.
15414,Normal,+1-570-556-8898,19:02:55,4,7,I dont know oh. Hopefully this month.
15415,Normal,+1-678-821-1616,11:51:59,5,15,Is or lecture over?
15416,Normal,+1-281-393-5695,10:21:57,1,4,Him... I'm going to wear my sport shoes anyway... I'm going to be late let.
15417,Normal,+1-713-667-8374,19:33:14,2,8,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
15418,Normal,+1-770-759-8199,18:34:50,2,9,"Velly good, yes please!"
15419,Normal,+1-614-910-1479,08:05:30,5,7,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
15420,Normal,+1-334-440-5866,11:41:20,1,2,And maybe some presses
15421,Normal,+1-404-533-1728,18:40:43,5,10,"Hope. Since ago travelled, he has forgotten his guy"
15422,Normal,+1-858-790-1850,11:40:45,4,14,Still chance there. If you search hard you will get it..let have a try :)
15423,Spam,+1-858-324-8401,11:55:01,1,5,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
15424,Normal,+1-848-280-6088,12:16:56,3,8,I think it's all still in my car
15425,Normal,+1-678-579-6707,17:42:16,5,7,I will come tomorrow di
15426,Normal,+1-281-533-5898,18:10:11,5,9,Not course. Only baths one day one chapter with in one month we can finish.
15427,Scam,+1-917-542-4298,09:28:14,1,9," This is your utility company. We’re offering you a rebate, but we need your account number and routing number to process it."
15428,Normal,+1-412-645-3932,10:40:02,3,12,K. Vice. Were is your Is 45.
15429,Normal,+1-917-694-9954,11:21:18,1,1,"Good afternoon, my love. It was good to see your words on of and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
15430,Normal,+1-786-433-7208,07:44:34,1,3,"Goodmorning, today i am late for 1hr."
15431,Normal,+1-678-232-8057,12:18:02,1,3,"I need an th but I'm off camps at, could I pick up in an hour or two?"
15432,Normal,+1-614-950-8349,08:59:40,3,4,Mmm so mummy babe ... Vice jolt to the such.
15433,Spam,+1-770-707-9746,14:50:59,3,5,"Want to sunk up or one with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.up, the original n best. Bones 3GBP network operator rates apply"
15434,Normal,+1-848-321-6600,16:37:28,3,5,To. To be nose I guess. Do am I over reacting if I'm creaked?
15435,Normal,+1-689-519-8863,22:31:48,5,6,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
15436,Normal,+1-678-233-6456,07:01:25,5,9,I will surely do that. Any other advice?
15437,Normal,+1-954-657-1555,11:22:12,2,4,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
15438,Normal,+1-570-771-6959,07:31:55,4,7,"I know you are thinking malaria. But relax, children can handle malaria. The would have been worse and its gastroenteritis. Of she takes enough to replace her loss her hemp will reduce. And if you give her malaria beds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
15439,Normal,+1-424-902-8165,08:53:13,3,14,"Right has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Mud man"
15440,Normal,+1-770-764-2044,07:07:58,5,9,"I am from Delhi itself. I put up in Last Delhi, near And Cigar. I stay with my family."
15441,Normal,+1-917-515-2030,19:55:23,1,10,"'Never i want far in lui th my books, By bed fall in lui th me..!'' . Men madodu, navy pretsorginta, nammanna pretsovru important alba....!!:) Mud even-)."
15442,Normal,+1-954-492-7049,16:10:00,2,15,Now. Its a little difficult but its a simple way to enter this place
15443,Normal,+1-334-384-4760,08:03:51,1,10,Good evening! this is roger. Now are you?
15444,Normal,+1-312-973-6246,08:56:31,5,13,I had it already..sabarish asked me to go..
15445,Normal,+1-212-224-2187,17:12:32,2,11,Dear good morning now only i am up.
15446,Normal,+1-570-937-2819,13:00:03,5,6,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
15447,Normal,+1-678-642-7095,16:31:52,3,13,"Up, no need. I'll just wait for e rain to stop."
15448,Normal,+1-917-345-3418,19:43:41,4,15,"Or, hello, things didn‘t quite go to plan – is limping slowly home followed by a and with exhaust hanging off"
15449,Normal,+1-954-975-7266,08:14:16,4,13,"K, jason says he's donna be around so I'll be up there around  &it;#&it;"
15450,Normal,+1-213-220-8965,07:46:49,1,15,"To. To. I wish I had timed myself better. In the end, I left questions worth 10 marks attempted. Now about you?"
15451,Normal,+1-689-751-8289,08:13:38,2,12,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
15452,Normal,+1-832-829-2286,13:39:28,2,10,O shore are you taken the bus
15453,Normal,+1-848-921-8417,20:51:01,2,7,....photoshop makes my computer shut down.
15454,Normal,+1-714-494-4818,15:22:17,3,10,yes baby! I need to stretch open your pussy!
15455,Normal,+1-614-954-2193,16:58:55,1,8,K that's great thanks a lot.
15456,Normal,+1-404-721-5535,16:39:59,1,15,Was give her the food preferably pp very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
15457,Normal,+1-858-987-1769,17:03:18,3,7,I enjoy watching and playing football and basketball. Anything outdoor. And you?
15458,Spam,+1-858-610-5040,17:32:30,2,11,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
15459,Normal,+1-415-377-9271,11:49:55,4,8,U guns never invite me anywhere :(
15460,Normal,+1-678-998-5007,08:15:16,4,7,Friends that u can stay on ff chat with
15461,Normal,+1-917-602-2664,11:12:39,1,14,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
15462,Normal,+1-412-516-2814,14:13:15,5,14,Yay! You better not have told that to 5 other girls either.
15463,Normal,+1-212-841-2523,12:39:33,5,5,I think if he rule tamilnadu..then its very tough for our people.
15464,Normal,+1-415-981-8016,11:26:02,3,13,There are you? when will you reach here?
15465,Normal,+1-281-740-4037,17:54:27,1,10,To no. I will check all rooms before activities.
15466,Normal,+1-678-228-8141,08:25:18,3,6,To fool dont cheat others ok
15467,Normal,+1-657-840-4529,11:33:40,3,8,hands loudly!
15468,Normal,+1-570-625-8730,19:11:49,4,14,When i have stuff to sell i will tell you.
15469,Normal,+1-212-332-1498,07:11:54,4,15,Yes fine
15470,Normal,+1-917-481-9035,10:36:25,1,9,I dont have that much image in class.
15471,Normal,+1-770-661-4262,10:21:47,3,11,C. There are a lost childporn cars then.
15472,Normal,+1-407-476-3952,14:34:09,5,14,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
